CrimeId;OriginalCrimeTypeName;OffenseDate;CallTime;CallDateTime;Disposition;Address;City;State;AgencyId;Range;AddressType
160931599;Passing Call;2016-04-02T00:00:00;12:25;2016-04-02T12:25:00;HAN;600 Blk Larch St;San Francisco;CA;1;;Geo-Override
160931600;Passing Call;2016-04-02T00:00:00;12:25;2016-04-02T12:25:00;ND;1600 Block Of John F Kennedy Dr;San Francisco;CA;1;;Common Location
160931603;Audible Alarm;2016-04-02T00:00:00;12:25;2016-04-02T12:25:00;NCR;700 Block Of Bryant St;San Francisco;CA;1;;Premise Address
160931606;Traffic Stop;2016-04-02T00:00:00;12:26;2016-04-02T12:26:00;ADV;25th St/south Van Ness Av;San Francisco;CA;1;;Intersection
160931613;Traffic Stop;2016-04-02T00:00:00;12:29;2016-04-02T12:29:00;HAN;3rd St/harrison St;San Francisco;CA;1;;Intersection
160931614;Complaint Unkn;2016-04-02T00:00:00;12:27;2016-04-02T12:27:00;HAN;1200 Block Of Franklin St;San Francisco;CA;1;;Premise Address
160931618;Petty Theft;2016-04-02T00:00:00;12:30;2016-04-02T12:30:00;REP;300 Block Of Salinas Av;San Francisco;CA;1;;Premise Address
160931620;22514;2016-04-02T00:00:00;12:30;2016-04-02T12:30:00;CIT;1100 Block Of Cole St;San Francisco;CA;1;;Premise Address
160931623;Suspicious Person;2016-04-02T00:00:00;12:30;2016-04-02T12:30:00;GOA;100 Block Of Laussat St;San Francisco;CA;1;;Premise Address
160931624;Traffic Stop;2016-04-02T00:00:00;12:31;2016-04-02T12:31:00;ADV;Mission St/25th St;San Francisco;CA;1;;Intersection
160931625;Passing Call;2016-04-02T00:00:00;12:32;2016-04-02T12:32:00;Not recorded;Florida St/16th St;San Francisco;CA;1;;Intersection
160931628;Arrest Made;2016-04-02T00:00:00;12:32;2016-04-02T12:32:00;HAN;200 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160931630;Suspicious Person;2016-04-02T00:00:00;12:33;2016-04-02T12:33:00;HAN;300 Blk Duboce Av;San Francisco;CA;1;;Geo-Override
160931631;Homeless Complaint;2016-04-02T00:00:00;12:34;2016-04-02T12:34:00;CIT;16th St/florida St;San Francisco;CA;1;;Intersection
160931632;Muni Inspection;2016-04-02T00:00:00;12:34;2016-04-02T12:34:00;HAN;0 Block Of Avenue Of The Palms;Treasure Isla;CA;1;;Common Location
160931633;Poss;2016-04-02T00:00:00;12:25;2016-04-02T12:25:00;REP;1300 Block Of Alemany Bl;San Francisco;CA;1;;Premise Address
160931634;Traf Violation Cite;2016-04-02T00:00:00;12:33;2016-04-02T12:33:00;CIT;0 Block Of Dehon St;San Francisco;CA;1;;Premise Address
160931636;Meet W/citizen;2016-04-02T00:00:00;12:33;2016-04-02T12:33:00;HAN;2500 Block Of Mason St;San Francisco;CA;1;;Common Location
160931638;Poss;2016-04-02T00:00:00;12:35;2016-04-02T12:35:00;GOA;Chestnut St/grant Av;San Francisco;CA;1;;Intersection
160931639;Strongarm Robbery;2016-04-02T00:00:00;12:34;2016-04-02T12:34:00;UTL;3400 Block Of 22nd St;San Francisco;CA;1;;Premise Address
160931640;Fight No Weapon;2016-04-02T00:00:00;12:34;2016-04-02T12:34:00;CAN;1600 Block Of 21st Av;San Francisco;CA;1;;Premise Address
160931642;Assault / Battery;2016-04-02T00:00:00;12:35;2016-04-02T12:35:00;GOA;400 Block Of Bayshore Bl;San Francisco;CA;1;;Premise Address
160931643;Strongarm Robbery;2016-04-02T00:00:00;12:37;2016-04-02T12:37:00;REP;The Embarcadero Nor/broadway;San Francisco;CA;1;;Intersection
160931645;Vandalism;2016-04-02T00:00:00;12:36;2016-04-02T12:36:00;ND;Geary St/grant Av;San Francisco;CA;1;;Intersection
160931646;22500e;2016-04-02T00:00:00;12:35;2016-04-02T12:35:00;CAN;1600 Block Of Pacific Av;San Francisco;CA;1;;Premise Address
160931647;Poss;2016-04-02T00:00:00;12:30;2016-04-02T12:30:00;HAN;Vidal Dr/acevedo Av;San Francisco;CA;1;;Intersection
160931649;22500e;2016-04-02T00:00:00;12:38;2016-04-02T12:38:00;CIT;400 Block Of Central Av;San Francisco;CA;1;;Premise Address
160931650;Traf Violation Tow;2016-04-02T00:00:00;12:38;2016-04-02T12:38:00;CAN;1800 Block Of Franklin St;San Francisco;CA;1;;Premise Address
160931651;Passing Call;2016-04-02T00:00:00;12:39;2016-04-02T12:39:00;HAN;400 Block Of 4th St;Treasure Isla;CA;1;;Common Location
160931652;Wanted Vehicle / Sub;2016-04-02T00:00:00;12:38;2016-04-02T12:38:00;HAN;500 Block Of Banks St;San Francisco;CA;1;;Premise Address
160931654;Well Being Check;2016-04-02T00:00:00;12:38;2016-04-02T12:38:00;ADV;Commercial St/grant Av;San Francisco;CA;1;;Intersection
160931655;Silent Alarm;2016-04-02T00:00:00;12:39;2016-04-02T12:39:00;CAN;700 Block Of Montgomery St;San Francisco;CA;1;;Premise Address
160931658;Traffic Stop;2016-04-02T00:00:00;12:41;2016-04-02T12:41:00;CIT;3rd St/mission St;San Francisco;CA;1;;Intersection
160931659;Noise Nuisance;2016-04-02T00:00:00;12:39;2016-04-02T12:39:00;ADV;500 Block Of Fair Oaks St;San Francisco;CA;1;;Premise Address
160931661;594;2016-04-02T00:00:00;12:40;2016-04-02T12:40:00;ADV;300 Block Of Lincoln Wy;San Francisco;CA;1;;Premise Address
160931664;Vandalism;2016-04-02T00:00:00;12:43;2016-04-02T12:43:00;REP;3800 Block Of Market St;San Francisco;CA;1;;Premise Address
160931667;Fight No Weapon;2016-04-02T00:00:00;12:42;2016-04-02T12:42:00;UTL;900 Block Of Ellsworth St;San Francisco;CA;1;;Premise Address
160931668;Fight No Weapon;2016-04-02T00:00:00;12:43;2016-04-02T12:43:00;HAN;Geary St/grant Av;San Francisco;CA;1;;Intersection
160931670;Traffic Stop;2016-04-02T00:00:00;12:44;2016-04-02T12:44:00;ND;Harrison St/17th St;San Francisco;CA;1;;Intersection
160931671;Tree Bark;2016-04-02T00:00:00;12:41;2016-04-02T12:41:00;NOM;1100 Block Of Post St;San Francisco;CA;1;;Premise Address
160931672;Mc;2016-04-02T00:00:00;12:44;2016-04-02T12:44:00;REP;Silver Av/bayshore Bl;San Francisco;CA;1;;Intersection
160931678;Dw;2016-04-02T00:00:00;12:46;2016-04-02T12:46:00;NOM;1300 Block Of 20th Av;San Francisco;CA;1;;Premise Address
160931680;Traffic Stop;2016-04-02T00:00:00;12:47;2016-04-02T12:47:00;HAN;200 Block Of Bayshore Bl;San Francisco;CA;1;;Premise Address
160931681;909;2016-04-02T00:00:00;12:44;2016-04-02T12:44:00;NOM;100 Block Of Maiden Ln;San Francisco;CA;1;;Premise Address
160931682;488;2016-04-02T00:00:00;12:47;2016-04-02T12:47:00;CIT;900 Block Of Market St;San Francisco;CA;1;;Premise Address
160931686;Passing Call;2016-04-02T00:00:00;12:49;2016-04-02T12:49:00;HAN;5700 Block Of Geary Bl;San Francisco;CA;1;;Premise Address
160931687;Suspicious Person;2016-04-02T00:00:00;12:48;2016-04-02T12:48:00;ND;1700 Block Of Beach St;San Francisco;CA;1;;Premise Address
160931688;Homeless Complaint;2016-04-02T00:00:00;12:49;2016-04-02T12:49:00;GOA;Natoma St/russ St;San Francisco;CA;1;;Intersection
160931689;22514;2016-04-02T00:00:00;12:51;2016-04-02T12:51:00;CIT;Rutland St/wilde Av;San Francisco;CA;1;;Intersection
160931690;Well Being Check;2016-04-02T00:00:00;12:50;2016-04-02T12:50:00;HAN;Market St/buchanan St;San Francisco;CA;1;;Intersection
160931691;Dw;2016-04-02T00:00:00;12:52;2016-04-02T12:52:00;GOA;2300 Block Of Laguna St;San Francisco;CA;1;;Premise Address
160931693;Vandalism;2016-04-02T00:00:00;12:51;2016-04-02T12:51:00;GOA;18th St/castro St;San Francisco;CA;1;;Intersection
160931695;Poss 800;2016-04-02T00:00:00;12:50;2016-04-02T12:50:00;HAN;1500 Block Of Market St;San Francisco;CA;1;;Premise Address
160931696;Well Being Check;2016-04-02T00:00:00;12:51;2016-04-02T12:51:00;REP;1700 Block Of Jackson St;San Francisco;CA;1;;Premise Address
160931697;Traffic Stop;2016-04-02T00:00:00;12:54;2016-04-02T12:54:00;ADV;Masonic Av/fell St;San Francisco;CA;1;;Intersection
160931698;Passing Call;2016-04-02T00:00:00;12:54;2016-04-02T12:54:00;HAN;300 Blk Haight St;San Francisco;CA;1;;Geo-Override
160931700;Vendor;2016-04-02T00:00:00;12:53;2016-04-02T12:53:00;UTL;The Embarcadero Nor/market St;San Francisco;CA;1;;Intersection
160931702;Poss;2016-04-02T00:00:00;12:53;2016-04-02T12:53:00;ADV;400 Block Of Castro St;San Francisco;CA;1;;Premise Address
160931703;Casing/852;2016-04-02T00:00:00;12:55;2016-04-02T12:55:00;HAN;24th Av/wawona St;San Francisco;CA;1;;Intersection
160931704;Recover Missing Veh;2016-04-02T00:00:00;12:54;2016-04-02T12:54:00;HAN;200 Block Of Tucker Av;San Francisco;CA;1;;Premise Address
160931705;22500e;2016-04-02T00:00:00;12:55;2016-04-02T12:55:00;CIT;3200 Block Of Clement St;San Francisco;CA;1;;Premise Address
160931707;Mentally Disturbed;2016-04-02T00:00:00;12:54;2016-04-02T12:54:00;HAN;0 Block Of Jones St;San Francisco;CA;1;;Premise Address
160931710;Person W/knife;2016-04-02T00:00:00;12:58;2016-04-02T12:58:00;GOA;900 Block Of Van Ness Av;San Francisco;CA;1;;Premise Address
160931711;Well Being Check;2016-04-02T00:00:00;12:57;2016-04-02T12:57:00;GOA;Market St/mason St;San Francisco;CA;1;;Intersection
160931712;Auto Boost / Strip;2016-04-02T00:00:00;12:59;2016-04-02T12:59:00;ND;3600 Block Of Lyon St;San Francisco;CA;1;;Common Location
160931713;Suspicious Person;2016-04-02T00:00:00;12:59;2016-04-02T12:59:00;ND;Scott St/eddy St;San Francisco;CA;1;;Intersection
160931715;Suspicious Vehicle;2016-04-02T00:00:00;13:01;2016-04-02T13:01:00;ADV;Connecticut St/26th St;San Francisco;CA;1;;Intersection
160931716;22500e;2016-04-02T00:00:00;13:00;2016-04-02T13:00:00;CIT;4400 Block Of Anza St;San Francisco;CA;1;;Premise Address
160931717;Burglary;2016-04-02T00:00:00;12:56;2016-04-02T12:56:00;REP;1100 Block Of Sutter St;San Francisco;CA;1;;Premise Address
160931718;Passing Call;2016-04-02T00:00:00;13:01;2016-04-02T13:01:00;HAN;2800 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160931719;Encampment;2016-04-02T00:00:00;13:01;2016-04-02T13:01:00;ADV;Bryant St/8th St;San Francisco;CA;1;;Intersection
160931720;Audible Alarm;2016-04-02T00:00:00;13:01;2016-04-02T13:01:00;CAN;100 Block Of Westgate Dr;San Francisco;CA;1;;Premise Address
160931724;Indecent Exposure;2016-04-02T00:00:00;13:00;2016-04-02T13:00:00;ADV;San Bruno Av/woolsey St;San Francisco;CA;1;;Intersection
160931725;Traffic Stop;2016-04-02T00:00:00;13:03;2016-04-02T13:03:00;CIT;Divisadero St/haight St;San Francisco;CA;1;;Intersection
160931726;Meet W/citizen;2016-04-02T00:00:00;13:03;2016-04-02T13:03:00;HAN;1400 Block Of Haight St;San Francisco;CA;1;;Premise Address
160931730;Dirtbikes;2016-04-02T00:00:00;12:57;2016-04-02T12:57:00;HAN;1300 Block Of Fitzgerald Av;San Francisco;CA;1;;Premise Address
160931731;Dw;2016-04-02T00:00:00;13:04;2016-04-02T13:04:00;CIT;1200 Block Of Hayes St;San Francisco;CA;1;;Premise Address
160931734;Petty Theft;2016-04-02T00:00:00;13:05;2016-04-02T13:05:00;REP;Townsend St/4th St;San Francisco;CA;1;;Intersection
160931735;Meet W/citizen;2016-04-02T00:00:00;13:05;2016-04-02T13:05:00;HAN;300 Block Of Jefferson St;San Francisco;CA;1;;Premise Address
160931736;Intoxicated Person;2016-04-02T00:00:00;13:04;2016-04-02T13:04:00;ADV;9th St/minna St;San Francisco;CA;1;;Intersection
160931738;Well Being Check;2016-04-02T00:00:00;13:06;2016-04-02T13:06:00;HAN;2000 Block Of 19th Av;San Francisco;CA;1;;Premise Address
160931739;Dw;2016-04-02T00:00:00;13:06;2016-04-02T13:06:00;CIT;0 Block Of Newton St;San Francisco;CA;1;;Premise Address
160931741;Jo;2016-04-02T00:00:00;13:05;2016-04-02T13:05:00;UTL;8th St/natoma St;San Francisco;CA;1;;Intersection
160931742;Suicide Attempt;2016-04-02T00:00:00;13:06;2016-04-02T13:06:00;GOA;8th St/brannan St;San Francisco;CA;1;;Intersection
160931743;Rep;2016-04-02T00:00:00;13:07;2016-04-02T13:07:00;HAN;Block Of 2nd St;San Francisco;CA;1;;Premise Address
160931744;415;2016-04-02T00:00:00;13:09;2016-04-02T13:09:00;GOA;1000 Block Of Market St;San Francisco;CA;1;;Premise Address
160931746;Traffic Stop;2016-04-02T00:00:00;13:10;2016-04-02T13:10:00;HAN;Mission St/3rd St;San Francisco;CA;1;;Intersection
160931748;Auto Boost / Strip;2016-04-02T00:00:00;13:10;2016-04-02T13:10:00;HAN;Baker St/marina Bl;San Francisco;CA;1;;Intersection
160931749;Wanted Vehicle / Sub;2016-04-02T00:00:00;13:11;2016-04-02T13:11:00;HAN;Acevedo Av/vidal Dr;San Francisco;CA;1;;Intersection
160931750;Wanted Vehicle / Sub;2016-04-02T00:00:00;13:11;2016-04-02T13:11:00;Not recorded;Acevedo Av/vidal Dr;San Francisco;CA;1;;Intersection
160931751;Well Being Check;2016-04-02T00:00:00;13:09;2016-04-02T13:09:00;HAN;300 Block Of Howard St;San Francisco;CA;1;;Premise Address
160931752;Drugs;2016-04-02T00:00:00;13:10;2016-04-02T13:10:00;GOA;6th St/minna St;San Francisco;CA;1;;Intersection
160931753;518;2016-04-02T00:00:00;13:10;2016-04-02T13:10:00;Not recorded;Bayshore Bl/paul Av;San Francisco;CA;1;;Intersection
160931756;470;2016-04-02T00:00:00;13:08;2016-04-02T13:08:00;HAN;2300 Block Of Mission St;San Francisco;CA;1;;Premise Address
160931767;Ro Viol;2016-04-02T00:00:00;13:13;2016-04-02T13:13:00;HAN;500 Block Of Alvarado St;San Francisco;CA;1;;Premise Address
160931768;Fight No Weapon;2016-04-02T00:00:00;13:15;2016-04-02T13:15:00;HAN;Bayshore Bl/paul Av;San Francisco;CA;1;;Intersection
160931771;Suspicious Person;2016-04-02T00:00:00;13:15;2016-04-02T13:15:00;HAN;100 Block Of Golden Gate Av;San Francisco;CA;1;;Premise Address
160931775;Aggressive;2016-04-02T00:00:00;13:16;2016-04-02T13:16:00;GOA;5800 Block Of Mission St;San Francisco;CA;1;;Premise Address
160931778;Injury Veh Accident;2016-04-02T00:00:00;13:16;2016-04-02T13:16:00;REP;4100 Block Of 26th St;San Francisco;CA;1;;Premise Address
160931779;Vandalism;2016-04-02T00:00:00;13:18;2016-04-02T13:18:00;REP;1900 Blk Sunnydale Av;San Francisco;CA;1;;Geo-Override
160931781;Traffic Stop;2016-04-02T00:00:00;13:18;2016-04-02T13:18:00;ADV;Bay St/polk St;San Francisco;CA;1;;Intersection
160931782;Dw;2016-04-02T00:00:00;13:18;2016-04-02T13:18:00;GOA;1400 Block Of Church St;San Francisco;CA;1;;Premise Address
160931784;Traffic Stop;2016-04-02T00:00:00;13:18;2016-04-02T13:18:00;HAN;2nd St/folsom St;San Francisco;CA;1;;Intersection
160931785;Suspicious Person;2016-04-02T00:00:00;13:15;2016-04-02T13:15:00;ND;Norton St/mission St;San Francisco;CA;1;;Intersection
160931787;Dw;2016-04-02T00:00:00;13:19;2016-04-02T13:19:00;HAN;800 Block Of Broderick St;San Francisco;CA;1;;Premise Address
160931789;Complaint Unkn;2016-04-02T00:00:00;13:20;2016-04-02T13:20:00;HAN;200 Block Of Blythdale Av;San Francisco;CA;1;;Premise Address
160931790;Auto Boost / Strip;2016-04-02T00:00:00;13:20;2016-04-02T13:20:00;REP;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;;Common Location
160931793;Auto Boost / Strip;2016-04-02T00:00:00;13:18;2016-04-02T13:18:00;UTL;Great Hy/judah St;San Francisco;CA;1;;Intersection
160931794;Traffic Stop;2016-04-02T00:00:00;13:21;2016-04-02T13:21:00;ADV;100 Block Of Santa Rosa Av;San Francisco;CA;1;;Premise Address
160931795;Traffic Stop;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;ADV;Lake Merced Bl/middlefield Dr;San Francisco;CA;1;;Intersection
160931796;Passing Call;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;ND;100 Block Of John F Shelley Dr;San Francisco;CA;1;;Common Location
160931798;Traffic Stop;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;CIT;Geary Bl/17th Av;San Francisco;CA;1;;Intersection
160931799;Meet W/citizen;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;HAN;Marina Bl/lyon St;San Francisco;CA;1;;Intersection
160931802;Passing Call;2016-04-02T00:00:00;13:23;2016-04-02T13:23:00;HAN;700 Block Of Stanyan St;San Francisco;CA;1;;Common Location
160931803;22500e;2016-04-02T00:00:00;13:23;2016-04-02T13:23:00;HAN;200 Block Of Clara St;San Francisco;CA;1;;Premise Address
160931804;Passing Call;2016-04-02T00:00:00;13:24;2016-04-02T13:24:00;HAN;2800 Block Of Leavenworth St;San Francisco;CA;1;;Premise Address
160931805;Drugs;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;HAN;700 Block Of Minna St;San Francisco;CA;1;;Premise Address
160931806;Traffic Stop;2016-04-02T00:00:00;13:25;2016-04-02T13:25:00;REP;Bryant St/2nd St;San Francisco;CA;1;;Intersection
160931807;Petty Theft;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;ND;16th St/potrero Av;San Francisco;CA;1;;Intersection
160931808;Suspicious Person;2016-04-02T00:00:00;13:24;2016-04-02T13:24:00;ADV;7th Av/fulton St;San Francisco;CA;1;;Intersection
160931809;Vandalism;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;HAN;600 Block Of Precita Av;San Francisco;CA;1;;Premise Address
160931810;Threats / Harassment;2016-04-02T00:00:00;13:23;2016-04-02T13:23:00;ADV;1200 Block Of Mission St;San Francisco;CA;1;;Premise Address
160931811;Audible Alarm;2016-04-02T00:00:00;13:25;2016-04-02T13:25:00;PAS;100 Block Of Parnassus Av;San Francisco;CA;1;;Premise Address
160931812;Suspicious Vehicle;2016-04-02T00:00:00;13:22;2016-04-02T13:22:00;ADV;Monterey Bl/congo St;San Francisco;CA;1;;Intersection
160931813;Suspicious Person;2016-04-02T00:00:00;13:25;2016-04-02T13:25:00;HAN;800 Block Of Minna St;San Francisco;CA;1;;Premise Address
160931814;Rz;2016-04-02T00:00:00;13:26;2016-04-02T13:26:00;CIT;100 Block Of Florentine Av;San Francisco;CA;1;;Premise Address
160931815;518;2016-04-02T00:00:00;13:26;2016-04-02T13:26:00;REP;700 Block Of Valencia St;San Francisco;CA;1;;Premise Address
160931817;Muni Inspection;2016-04-02T00:00:00;13:28;2016-04-02T13:28:00;Not recorded;Polk St/alice B Toklas Pl;San Francisco;CA;1;;Intersection
160931818;Passing Call;2016-04-02T00:00:00;13:28;2016-04-02T13:28:00;HAN;500 Block Of Bay St;San Francisco;CA;1;;Premise Address
160931819;22500f;2016-04-02T00:00:00;13:27;2016-04-02T13:27:00;CIT;1300 Block Of Hampshire St;San Francisco;CA;1;;Premise Address
160931820;519 Poss;2016-04-02T00:00:00;13:27;2016-04-02T13:27:00;Not recorded;700 Block Of Valencia St;San Francisco;CA;1;;Premise Address
160931821;Aggressive;2016-04-02T00:00:00;13:28;2016-04-02T13:28:00;HAN;2200 Block Of Carroll Av;San Francisco;CA;1;;Premise Address
160931823;Audible Alarm;2016-04-02T00:00:00;13:28;2016-04-02T13:28:00;NCR;100 Block Of Laussat St;San Francisco;CA;1;;Premise Address
160931824;Passing Call;2016-04-02T00:00:00;13:30;2016-04-02T13:30:00;Not recorded;100 Block Of Kezar Dr;San Francisco;CA;1;;Common Location
160931825;Traffic Stop;2016-04-02T00:00:00;13:30;2016-04-02T13:30:00;HAN;Mission St/new Montgomery St;San Francisco;CA;1;;Intersection
160931827;Traffic Stop;2016-04-02T00:00:00;13:31;2016-04-02T13:31:00;ADV;3rd St/bancroft Av;San Francisco;CA;1;;Intersection
160931831;Injury Veh Accident;2016-04-02T00:00:00;13:30;2016-04-02T13:30:00;REP;Monterey Bl/santa Clara Av;San Francisco;CA;1;;Intersection
160931832;22500e;2016-04-02T00:00:00;13:31;2016-04-02T13:31:00;CIT;600 Block Of Natoma St;San Francisco;CA;1;;Premise Address
160931833;9915;2016-04-02T00:00:00;13:32;2016-04-02T13:32:00;HAN;California St/drumm St;San Francisco;CA;1;;Intersection
160931834;Suspicious Person;2016-04-02T00:00:00;13:28;2016-04-02T13:28:00;ADM;100 Block Of Taylor St;San Francisco;CA;1;;Premise Address
160931835;Traffic Stop;2016-04-02T00:00:00;13:33;2016-04-02T13:33:00;CIT;Van Ness Av/washington St;San Francisco;CA;1;;Intersection
160931836;Passing Call;2016-04-02T00:00:00;13:33;2016-04-02T13:33:00;HAN;200 Block Of Jefferson St;San Francisco;CA;1;;Common Location
160931839;919;2016-04-02T00:00:00;13:33;2016-04-02T13:33:00;ADV;17th St/missouri St;San Francisco;CA;1;;Intersection
160931842;811;2016-04-02T00:00:00;13:31;2016-04-02T13:31:00;ADV;Block Of Post St;San Francisco;CA;1;;Premise Address
160931845;Traffic Stop;2016-04-02T00:00:00;13:35;2016-04-02T13:35:00;ADV;Cabrillo/funston St;;CA;1;;Geo-Override
160931847;Passing Call;2016-04-02T00:00:00;13:36;2016-04-02T13:36:00;HAN;Twin Peaks;;CA;1;;Geo-Override
160931851;22500e;2016-04-02T00:00:00;13:36;2016-04-02T13:36:00;GOA;3000 Block Of Taraval St;San Francisco;CA;1;;Premise Address
160931852;Missing Adult;2016-04-02T00:00:00;13:35;2016-04-02T13:35:00;REP;1700 Block Of Newcomb Av;San Francisco;CA;1;;Premise Address
160931853;Audible Alarm;2016-04-02T00:00:00;13:36;2016-04-02T13:36:00;CAN;100 Block Of Rausch St;San Francisco;CA;1;;Premise Address
160931855;650;2016-04-02T00:00:00;13:37;2016-04-02T13:37:00;HAN;1800 Block Of Alemany Bl;San Francisco;CA;1;;Premise Address
160931856;Recover Missing Veh;2016-04-02T00:00:00;13:38;2016-04-02T13:38:00;REP;1000 Block Of Great Hy;San Francisco;CA;1;;Premise Address
160931857;Passing Call;2016-04-02T00:00:00;13:38;2016-04-02T13:38:00;HAN;Twin Peaks;;CA;1;;Geo-Override
160931863;Passing Call;2016-04-02T00:00:00;13:40;2016-04-02T13:40:00;HAN;Pacific Ave Corridor;;CA;1;;Geo-Override
160931865;Passing Call;2016-04-02T00:00:00;13:41;2016-04-02T13:41:00;HAN;8th St/market St;San Francisco;CA;1;;Intersection
160931866;Meet W/officer;2016-04-02T00:00:00;13:40;2016-04-02T13:40:00;ND;1100 Block Of 22nd St;San Francisco;CA;1;;Common Location
160931867;Passing Call;2016-04-02T00:00:00;13:42;2016-04-02T13:42:00;HAN;300 Blk Haight St;San Francisco;CA;1;;Geo-Override
160931868;Auto Boost / Strip;2016-04-02T00:00:00;13:39;2016-04-02T13:39:00;CAN;900 Block Of Minnesota St;San Francisco;CA;1;;Premise Address
160931869;22500f;2016-04-02T00:00:00;13:42;2016-04-02T13:42:00;GOA;0 Block Of Amber Dr;San Francisco;CA;1;;Premise Address
